subset,source_file,output_file,signal_type,active_joint,amplitude,frequency,combo_index,segment_id,duration_s,row_count,hold_s
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,123,3.20999527,322,3.2138128820986647
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,124,0.790125847,80,0.7984606952712123
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,125,0.619956017,63,0.6260952014650121
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,126,2.65999818,267,2.6639538940275513
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,127,1.01996636,103,1.0223344949164146
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,128,0.569896698,58,0.5757865284543919
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,129,3.13996124,315,3.1486735324025528
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,130,3.28012705,329,3.287102042843802
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,131,2.85988569,287,2.8651131234455454
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg71-132.csv,gaussian,-1,0.0,0.0,-1,132,3.40005279,341,3.401528921018382
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg134-140.csv,gaussian,-1,0.0,0.0,-1,134,3.50000429,351,3.507085676379484
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg134-140.csv,gaussian,-1,0.0,0.0,-1,135,1.57997322,159,1.58629664418069
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg134-140.csv,gaussian,-1,0.0,0.0,-1,136,2.92000008,293,2.9291807672223213
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg134-140.csv,gaussian,-1,0.0,0.0,-1,137,3.37999177,339,3.3885573057876184
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg134-140.csv,gaussian,-1,0.0,0.0,-1,138,2.72998738,274,2.7395038583247677
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg134-140.csv,gaussian,-1,0.0,0.0,-1,139,2.20087314,221,2.2008464122032567
p050,../../uan_dataset/uan_exp2_gaussian_20260523_162921.csv,real_data/exp2_subsets/p050/uan_exp2_gaussian_20260523_162921_p050_seg134-140.csv,gaussian,-1,0.0,0.0,-1,140,0.289961576,30,2.643868285294335
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg0-0.csv,sine,0,0.1,0.25,0,0,20.0000131,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg2-2.csv,sine,0,0.1,0.5,1,2,19.9900117,2000,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg4-4.csv,sine,0,0.1,1.0,2,4,19.9999659,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg6-6.csv,sine,0,0.2,0.25,3,6,19.9999847,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg8-8.csv,sine,0,0.2,0.5,4,8,19.9999623,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg10-10.csv,sine,0,0.2,1.0,5,10,20.0000441,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg12-12.csv,sine,0,0.3,0.25,6,12,20.0000293,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg14-14.csv,sine,0,0.3,0.5,7,14,19.9999804,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg16-16.csv,sine,0,0.3,1.0,8,16,19.9901392,2000,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg18-18.csv,sine,0,0.4,0.25,9,18,19.9998255,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg20-20.csv,sine,0,0.4,0.5,10,20,19.9999604,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg22-22.csv,sine,0,0.4,1.0,11,22,20.0001676,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg24-24.csv,sine,1,0.1,0.25,12,24,19.9900188,2000,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg26-26.csv,sine,1,0.1,0.5,13,26,19.9998136,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg28-28.csv,sine,1,0.1,1.0,14,28,19.9999723,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg30-30.csv,sine,1,0.2,0.25,15,30,20.0000117,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg32-32.csv,sine,1,0.2,0.5,16,32,19.989964,2000,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg34-34.csv,sine,1,0.2,1.0,17,34,20.0000334,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg36-36.csv,sine,1,0.3,0.25,18,36,19.9901063,2000,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg38-38.csv,sine,1,0.3,0.5,19,38,19.9999928,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg40-40.csv,sine,1,0.3,1.0,20,40,19.990006,2000,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg42-42.csv,sine,1,0.4,0.25,21,42,19.9902263,2000,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg44-44.csv,sine,1,0.4,0.5,22,44,19.9999917,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg46-46.csv,sine,1,0.4,1.0,23,46,19.9899504,2000,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg48-48.csv,sine,2,0.1,0.25,24,48,19.9898794,2000,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg50-50.csv,sine,2,0.1,0.5,25,50,19.9999461,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg52-52.csv,sine,2,0.1,1.0,26,52,19.9999323,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg54-54.csv,sine,2,0.2,0.25,27,54,20.0000298,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg56-56.csv,sine,2,0.2,0.5,28,56,19.9999974,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg58-58.csv,sine,2,0.2,1.0,29,58,19.9900563,2000,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg60-60.csv,sine,2,0.3,0.25,30,60,20.0004201,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg62-62.csv,sine,2,0.3,0.5,31,62,19.9900067,2000,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg64-64.csv,sine,2,0.3,1.0,32,64,20.0000341,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg66-66.csv,sine,2,0.4,0.25,33,66,19.999969,2001,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg68-68.csv,sine,2,0.4,0.5,34,68,19.990063,2000,0.0
p050,../../uan_dataset/uan_exp2_sine_20260523_160212.csv,real_data/exp2_subsets/p050/uan_exp2_sine_20260523_160212_p050_seg70-70.csv,sine,2,0.4,1.0,35,70,19.9900239,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg0-0.csv,square,0,0.1,0.25,0,0,19.9899356,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg2-2.csv,square,0,0.1,0.5,1,2,20.000092,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg4-4.csv,square,0,0.1,1.0,2,4,20.000011,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg6-6.csv,square,0,0.2,0.25,3,6,20.0000005,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg8-8.csv,square,0,0.2,0.5,4,8,19.9999781,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg10-10.csv,square,0,0.2,1.0,5,10,19.999974,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg12-12.csv,square,0,0.3,0.25,6,12,19.9899399,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg14-14.csv,square,0,0.3,0.5,7,14,19.9999995,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg16-16.csv,square,0,0.3,1.0,8,16,19.9900191,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg18-18.csv,square,0,0.4,0.25,9,18,19.9901371,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg20-20.csv,square,0,0.4,0.5,10,20,19.9900002,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg22-22.csv,square,0,0.4,1.0,11,22,20.0000069,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg24-24.csv,square,1,0.1,0.25,12,24,19.990026,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg26-26.csv,square,1,0.1,0.5,13,26,19.9998641,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg28-28.csv,square,1,0.1,1.0,14,28,19.9999719,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg30-30.csv,square,1,0.2,0.25,15,30,19.99,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg32-32.csv,square,1,0.2,0.5,16,32,19.9998569,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg34-34.csv,square,1,0.2,1.0,17,34,19.9900308,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg36-36.csv,square,1,0.3,0.25,18,36,19.9899974,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg38-38.csv,square,1,0.3,0.5,19,38,19.9998806,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg40-40.csv,square,1,0.3,1.0,20,40,19.9997845,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg42-42.csv,square,1,0.4,0.25,21,42,19.9901211,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg44-44.csv,square,1,0.4,0.5,22,44,19.9899831,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg46-46.csv,square,1,0.4,1.0,23,46,19.9999704,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg48-48.csv,square,2,0.1,0.25,24,48,19.9900076,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg50-50.csv,square,2,0.1,0.5,25,50,19.9900017,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg52-52.csv,square,2,0.1,1.0,26,52,19.9999757,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg54-54.csv,square,2,0.2,0.25,27,54,19.999969,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg56-56.csv,square,2,0.2,0.5,28,56,19.9999976,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg58-58.csv,square,2,0.2,1.0,29,58,19.9998789,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg60-60.csv,square,2,0.3,0.25,30,60,19.9899981,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg62-62.csv,square,2,0.3,0.5,31,62,19.9999795,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg64-64.csv,square,2,0.3,1.0,32,64,19.9900219,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg66-66.csv,square,2,0.4,0.25,33,66,19.9995153,2001,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg68-68.csv,square,2,0.4,0.5,34,68,19.9901099,2000,0.0
p050,../../uan_dataset/uan_exp2_square_20260523_161601.csv,real_data/exp2_subsets/p050/uan_exp2_square_20260523_161601_p050_seg70-70.csv,square,2,0.4,1.0,35,70,19.9902754,2000,0.0
